defines,args,rep,wall_clock_s,user_cpu_s,sys_cpu_s,max_rss_kb
default,,0,4.93,4.92,0.0,4752
default,,1,5.0,4.98,0.0,4576
default,,2,5.0,4.98,0.0,4648
default,,3,4.86,4.85,0.0,4564
default,,4,4.93,4.92,0.0,4576
default,,5,4.85,4.84,0.0,4756
default,,6,4.9,4.89,0.0,4828
default,,7,4.87,4.86,0.0,4824
default,,8,4.94,4.92,0.0,4696
default,,9,4.92,4.91,0.0,4848
