defines,args,rep,wall_clock_s,user_cpu_s,sys_cpu_s,max_rss_kb
S=512,,0,16.86,0.98,0.0,7212
S=512,,1,3.3,0.98,0.0,7168
S=512,,2,2.96,0.99,0.0,7248
S=512,,3,19.75,0.99,0.0,7208
S=512,,4,4.93,0.98,0.0,7252
S=512,,5,6.36,0.98,0.0,7216
S=512,,6,10.17,0.99,0.0,7248
S=512,,7,4.31,0.99,0.0,7204
