defines,args,rep,wall_clock_s,user_cpu_s,sys_cpu_s,max_rss_kb
N=1000_M=200,,0,3.93,3.84,0.0,1944
N=1000_M=200,,1,3.82,3.74,0.0,2052
N=1000_M=200,,2,4.07,3.97,0.0,1920
N=1000_M=200,,3,3.89,3.82,0.0,1904
