defines,args,rep,wall_clock_s,user_cpu_s,sys_cpu_s,max_rss_kb
default,,0,7.33,6.43,0.8,2565632
default,,1,7.39,6.47,0.83,2564636
default,,2,7.42,6.5,0.83,2561080
default,,3,7.31,6.35,0.86,2557692
default,,4,7.36,6.46,0.79,2560060
default,,5,7.33,6.42,0.8,2560196
default,,6,7.27,6.39,0.79,2563104
default,,7,7.31,6.36,0.84,2566440
default,,8,7.43,6.48,0.83,2562056
default,,9,7.32,6.38,0.83,2563840
